644	1444	0.5	0.010408
645	1434	1	0.005435
646	1501	1	0.004222
648	1034	1	0.009405
649	1640	1	0.008904
649	1881	1	0.007007
650	1134	1	0.002765
650	1350	1	0.001514
651	1032	1	0.009522
653	1101	1	0.003647
653	1287	1	0.005692
654	1090	1	0.001441
654	1855	1	0.002975
655	1453	1	0.003276
656	1008	1	0.00658
656	1336	1	0.005904
657	1518	1	0.011303
658	817	1	0.010403
658	891	1	0.008223
659	1217	1	0.005108
660	1709	1	0.008437
661	1502	1	0.011435
662	1373	1	0.006208
663	810	0.5	0.018179
663	1901	1	0.015457
664	1075	1	0.003012
664	1316	1	0.001583
665	850	0.5	0.012122
665	1257	0.5	0.012851
665	1445	1	0.01267
666	1270	1	0.003008
667	1263	0.5	0.013614
667	1342	0.5	0.011247
668	763	0.5	0.007486
668	1678	0.5	0.004442
669	830	1	0.007948
669	992	0.5	0.005182
669	1046	0.5	0.010233
670	1699	1	0.007751
671	880	1	0.005667
671	1792	1	0.012093
672	1446	1	0.002545
672	1714	0.5	0.007239
673	1939	1	0.005403
674	1725	1	0.007405
675	1294	1	0.00692
676	1595	0.5	0.00779
677	1703	1	0.009448
677	1814	1	0.003886
678	1348	1	0.004367
679	974	1	0.011278
680	1885	1	0.00708
681	871	1	0.008481
681	1888	1	0.011291
682	1237	1	0.013436
683	1768	1	0.002042
684	1749	1	0.002158
685	1690	1	0.014029
685	1999	1	0.00488
686	1135	1	0.006805
686	1282	0.5	0.009454
688	1411	0.5	0.004593
688	1535	0.5	0.007069
689	1324	1	0.007882
689	1563	1	0.006331
690	955	1	0.006258
691	850	1	0.010588
691	1920	1	0.010069
692	827	0.5	0.009857
692	1487	0.5	0.005738
693	1115	1	0.010487
693	1159	1	0.002458
694	710	1	0.018
694	1285	1	0.012926
695	709	1	0.002536
695	1245	1	0.005095
696	1491	1	0.002032
696	1604	1	0.002459
697	993	0.5	0.00768
697	1178	1	0.005743
697	1530	0.5	0.006619
698	1687	1	0.002631
698	1909	1	0.004763
700	1470	0.5	0.005031
701	1813	1	0.004919
702	1025	1	0.007845
702	1581	1	0.01114
703	736	1	0.002457
703	1324	1	0.003359
704	1279	1	0.010418
704	1674	1	0.002093
705	808	0.5	0.009717
705	1514	1	0.003475
706	1151	1	0.002346
706	1644	1	0.001088
707	1322	1	0.011268
707	1642	1	0.011257
708	1131	1	0.00146
708	1531	1	0.00238
710	1789	1	0.014958
711	1457	1	0.008212
712	1202	1	0.008724
712	1274	1	0.00426
713	834	1	0.000614
713	1611	1	0.002656
714	1187	1	0.007818
715	856	1	0.004492
715	1582	1	0.006367
716	1763	1	0.007763
716	1842	1	0.017372
717	1192	1	0.001554
718	803	1	0.011383
718	1346	0.5	0.015091
719	849	1	0.002066
719	1675	0.5	0.011792
720	1171	1	0.00328
720	1501	1	0.002225
721	1351	1	0.001961
722	1054	0.5	0.020702
722	1723	0.5	0.01263
722	1738	1	0.01387
724	980	1	0.006771
724	1332	1	0.010128
725	729	1	0.00599
725	786	1	0.009128
727	798	0.5	0.009768
727	1174	1	0.003037
728	1416	1	0.002897
729	786	1	0.005751
730	1979	1	0.003094
731	1328	1	0.012741
732	1062	1	0.007456
732	1620	1	0.001047
733	1201	0.5	0.004065
733	1475	0.5	0.007165
733	1705	1	0.001413
735	1721	1	0.001313
736	833	1	0.00213
737	767	0.5	0.010156
737	1156	1	0.003504
738	946	1	0.01323
738	1143	1	0.008483
739	1132	1	0.008679
739	1541	1	0.004898
740	1162	1	0.009847
741	1406	0.5	0.011011
741	1506	1	0.00451
741	1542	0.5	0.008801
742	848	1	0.008841
742	1843	1	0.013775
743	747	1	0.007498
744	1472	1	0.007166
744	1666	1	0.006805
745	942	1	0.013168
746	1240	1	0.008894
746	1790	1	0.008163
749	1180	1	0.001958
749	1568	1	0.005191
750	1389	1	0.005508
751	880	1	0.014285
752	1824	1	0.006109
752	1982	1	0.005036
753	932	0.5	0.011204
753	987	1	0.006587
753	1257	0.5	0.009002
754	924	1	0.003337
754	1191	1	0.004705
755	1236	1	0.002794
755	1838	1	0.003446
756	1060	1	0.005074
757	1267	0.5	0.010373
757	1996	1	0.006179
758	1110	1	0.005979
759	1015	1	0.009228
760	1038	0.5	0.010993
760	1229	1	0.006087
760	1912	0.5	0.005312
761	1866	0.5	0.006569
762	1310	1	0.007661
762	1643	1	0.008914
763	1678	0.5	0.006175
764	1100	1	0.004366
765	958	0.5	0.011627
765	1036	1	0.002709
766	913	1	0.003233
766	1751	1	0.00359
767	1621	1	0.005519
768	1405	1	0.005599
768	1519	1	0.001687
769	1983	1	0.010092
771	906	1	0.00852
771	1717	1	0.014991
772	922	1	0.013009
773	1079	1	0.004426
773	1404	0.5	0.007516
774	1509	0.5	0.007588
774	1904	0.5	0.009197
775	1539	1	0.007055
775	1716	1	0.004525
776	1912	1	0.002574
777	892	1	0.003911
778	1737	1	0.006195
779	1818	1	0.014161
780	1740	1	0.010712
781	1578	1	0.003616
782	900	1	0.009187
782	1700	1	0.00697
783	1463	1	0.007451
783	1995	1	0.008312
784	1575	0.5	0.005164
784	1594	1	0.007269
785	1484	1	0.005074
787	1095	1	0.007879
788	789	1	0.004947
788	1207	1	0.009981
789	1207	1	0.00507
790	1169	1	0.006994
791	1351	1	0.007518
791	1585	1	0.010245
792	1559	1	0.010905
793	1347	1	0.008943
794	1073	1	0.002743
794	1886	1	0.002452
795	1036	1	0.00934
796	1518	1	0.007135
796	1573	1	0.006053
797	1266	1	0.000299
797	1671	1	0.005503
798	896	1	0.006383
798	1174	0.5	0.00828
799	1628	1	0.004022
800	1748	1	0.012707
801	1000	1	0.006849
801	1127	1	0.001392
802	944	1	0.008416
802	1045	1	0.00134
804	1388	1	0.008274
805	963	1	0.009878
805	1872	1	0.00635
806	1358	1	0.01464
807	819	1	0.007456
807	1598	1	0.000489
808	1367	0.5	0.0086
809	1154	1	0.016512
809	1426	1	0.014038
810	899	1	0.008945
811	1438	1	0.009009
811	1555	1	0.002779
812	1899	1	0.011272
813	1436	1	0.003411
814	1232	1	0.001938
815	872	1	0.008489
816	1082	1	0.002475
817	891	1	0.010484
818	1418	1	0.003165
818	1781	1	0.000297
820	1288	1	0.003111
821	1713	1	0.01073
823	1339	0.5	0.005859
824	1841	1	0.004704
825	1392	1	0.00925
825	1658	1	0.010896
826	1064	0.5	0.011827
826	1880	0.5	0.007214
827	1487	0.5	0.011971
828	1682	1	0.001555
829	1012	1	0.005508
829	1938	1	0.005653
831	1024	1	0.008037
831	1294	0.5	0.008957
832	1264	1	0.006571
833	1569	1	0.002359
834	1611	1	0.002972
835	1099	1	0.002976
836	933	1	0.002091
836	1767	1	0.004446
837	993	1	0.004753
837	1530	1	0.006777
838	1013	1	0.003337
838	1298	1	0.000703
839	1412	1	0.003102
839	1882	1	0.011242
840	1116	1	0.011057
841	1085	1	0.015407
843	1688	1	0.010019
844	1110	1	0.007554
844	1752	1	0.003055
845	1529	0.5	0.008828
845	1894	0.5	0.005798
846	1479	1	0.010586
846	1930	1	0.009939
847	851	1	0.00709
847	1880	1	0.002756
848	876	1	0.008911
850	932	0.5	0.008969
851	1418	0.5	0.006182
851	1781	0.5	0.003793
852	1636	1	0.015569
852	1792	1	0.004605
854	990	1	0.009983
854	1155	1	0.006068
855	1432	1	0.010029
856	1522	0.5	0.002707
856	1582	0.5	0.006341
857	1623	1	0.006729
858	1016	1	0.001501
859	1718	1	0.002396
860	1043	1	0.004916
861	1369	1	0.003692
861	1628	1	0.01052
862	1700	1	0.000624
862	1862	1	0.01083
863	1103	1	0.002861
863	1416	0.5	0.005741
863	1641	0.5	0.009116
864	1847	1	0.005865
865	1795	1	0.009752
866	1807	1	0.006808
866	1892	1	0.00952
867	868	1	0.004706
867	1010	1	0.007699
868	1189	1	0.007542
869	1251	1	0.004572
869	1868	1	0.006009
870	1199	1	0.006684
871	939	1	0.007622
873	1057	1	0.005192
874	1459	1	0.008609
874	1516	1	0.001569
875	1190	1	0.004614
875	1314	1	0.004643
878	1907	1	0.005104
879	1357	1	0.004696
879	1520	1	0.004293
881	1868	1	0.005984
881	1964	1	0.012338
882	1295	1	0.004047
883	1220	0.5	0.010627
883	1231	1	0.004196
883	1897	0.5	0.003518
884	1327	1	0.009431
885	1215	1	0.005268
885	1586	1	0.007871
886	1108	1	0.001531
887	960	1	0.004249
888	1243	0.5	0.0042
889	1840	1	0.010711
890	1252	1	0.010234
890	1321	1	0.004577
892	1716	1	0.00645
893	1423	1	0.001936
893	1689	1	0.005534
894	1057	1	0.002733
895	1678	1	0.005044
896	1507	1	0.01489
898	1508	1	0.007169
901	991	1	0.007271
901	1724	1	0.007877
902	1061	1	0.006941
902	1731	1	0.004164
903	1153	1	0.006172
904	1139	1	0.005791
904	1612	1	0.003149
905	1503	1	0.005367
906	1717	1	0.008603
907	1097	1	0.00406
907	1755	1	0.01001
908	1776	1	0.01416
910	1577	1	0.002828
911	1432	1	0.007181
912	1858	1	0.005167
913	1615	1	0.013864
914	1285	1	0.003337
915	1740	0.5	0.01037
915	1827	1	0.003826
916	1516	1	0.007084
916	1523	1	0.000894
918	1697	1	0.004948
919	1447	0.5	0.003322
920	1030	1	0.00346
921	1124	1	0.000525
921	1140	0.5	0.003367
922	1395	1	0.005003
923	1007	1	0.006944
924	1803	1	0.003549
925	1452	1	0.006486
926	1147	1	0.003127
927	1209	1	0.018068
927	1963	1	0.002559
929	1579	1	0.004396
930	1873	1	0.007957
931	1451	0.5	0.004134
931	1869	1	0.001547
931	1950	0.5	0.001856
932	1683	1	0.006634
933	1590	1	0.004603
934	1877	1	0.017825
935	1360	1	0.003471
935	1491	0.5	0.003985
935	1604	0.5	0.001197
936	1646	1	0.008996
937	1311	1	0.0061
938	1805	1	0.003026
939	1490	1	0.007998
941	1399	1	0.004962
942	1437	1	0.010939
943	1089	1	0.004618
944	1704	1	0.005481
945	1330	1	0.010831
946	1725	1	0.00385
947	976	1	0.007151
947	1021	1	0.009802
948	1829	1	0.008284
948	1919	1	0.005329
949	1319	1	0.002131
949	1737	1	0.009972
951	1300	1	0.01149
952	995	1	0.002338
952	1146	0.5	0.002648
952	1246	0.5	0.006533
953	1011	1	0.009268
953	1690	1	0.004292
954	1287	1	0.006931
954	1967	1	0.004512
956	1572	1	0.000882
956	1927	1	0.009163
957	1756	1	0.002423
958	1033	1	0.01305
961	1992	1	0.007263
963	1872	1	0.007247
964	1373	1	0.004126
965	1643	1	0.006492
965	1715	1	0.014022
966	1607	0.5	0.005317
966	1847	1	0.010229
967	1692	1	0.007639
969	1479	1	0.005932
969	1844	1	0.011408
970	1198	1	0.004491
971	1488	1	0.006877
972	1480	1	0.00166
975	1823	1	0.00592
976	1861	1	0.006029
977	1569	1	0.001929
977	1701	1	0.008011
978	1111	1	0.006448
979	1054	1	0.011555
979	1723	1	0.00361
981	1973	1	0.002195
982	1142	1	0.007135
983	1124	1	0.003883
984	1517	1	0.012123
986	1186	1	0.007199
986	1679	1	0.002472
987	1114	1	0.006672
988	1123	1	0.000917
988	1961	1	0.004963
989	1949	1	0.005999
991	1734	1	0.00836
992	1775	0.5	0.004881
992	1971	1	0.004637
993	1530	0.5	0.009995
994	1831	1	0.006996
995	1146	0.5	0.000394
996	1278	1	0.005626
997	1125	1	0.004721
998	1182	0.5	0.007179
998	1836	0.5	0.007323
999	1948	1	0.007723
1000	1777	1	0.004442
1001	1293	1	0.007565
1002	1665	1	0.01002
1003	1538	1	0.001694
1003	1754	1	0.004787
1004	1946	1	0.008692
1005	1063	1	0.008717
1006	1860	1	0.008874
1007	1478	1	0.002223
1010	1455	0.5	0.00563
1010	1586	0.5	0.00632
1011	1999	1	0.007004
1012	1938	1	0.006667
1013	1298	1	0.002633
1014	1811	1	0.002452
1017	1097	1	0.017234
1017	1794	1	0.010803
1018	1890	1	0.002501
1018	1898	1	0.004973
1019	1597	1	0.002134
1020	1610	1	0.011611
1021	1536	1	0.017121
1022	1117	1	0.005388
1022	1816	1	0.00772
1023	1209	1	0.007764
1023	1952	1	0.011256
1024	1739	1	0.008527
1025	1581	1	0.003609
1026	1077	0.5	0.00664
1026	1849	1	0.00204
1027	1698	1	0.007318
1028	1852	1	0.003293
1029	1197	1	0.005198
1031	1618	1	0.004315
1031	1922	1	0.006692
1032	1949	1	0.006805
1033	1471	1	0.001742
1034	1730	1	0.005607
1038	1912	0.5	0.007896
1038	1961	1	0.010058
1039	1202	1	0.001807
1039	1467	0.5	0.009015
1040	1318	1	0.002522
1041	1412	0.5	0.011253
1042	1104	1	0.012081
1042	1529	1	0.008278
1043	1394	0.5	0.01001
1043	1579	0.5	0.008598
1044	1315	1	0.010563
1046	1437	0.5	0.014442
1046	1775	1	0.004583
1048	1194	1	0.009175
1048	1856	1	0.004019
1049	1255	1	0.004782
1049	1614	1	0.006278
1050	1672	0.5	0.0021
1050	1726	1	0.001906
1051	1914	1	0.009477
1052	1510	1	0.003335
1053	1084	1	0.006197
1054	1723	0.5	0.015165
1055	1419	1	0.00464
1055	1552	1	0.006817
1058	1358	1	0.014866
1058	1709	1	0.008106
1059	1063	1	0.010374
1060	1942	1	0.001526
1061	1650	0.5	0.004039
1061	1708	0.5	0.00516
1062	1620	1	0.00809
1064	1880	0.5	0.011944
1064	1986	1	0.008977
1065	1366	1	0.006693
1066	1264	1	0.007451
1067	1423	1	0.002168
1068	1784	1	0.003806
1069	1917	1	0.008134
1070	1121	1	0.012344
1070	1635	1	0.010406
1071	1081	1	0.006389
1071	1299	1	0.007303
1072	1883	1	0.004225
1072	1928	1	0.003462
1075	1316	0.5	0.004576
1075	1921	0.5	0.009635
1076	1830	1	0.002941
1078	1587	1	0.002852
1078	1916	1	0.011106
1080	1882	1	0.00638
1081	1684	0.5	0.009673
1084	1368	1	0.009789
1085	1499	1	0.00615
1086	1591	1	0.001991
1087	1215	1	0.00908
1088	1429	1	0.006679
1088	1996	1	0.010381
1089	1593	1	0.002502
1090	1855	1	0.002161
1093	1906	0.5	0.005488
1093	1980	1	0.005688
1095	1691	1	0.008744
1096	1349	1	0.00481
1096	1558	1	0.006594
1098	1785	0.5	0.00923
1098	1937	1	0.008389
1099	1368	1	0.006279
1101	1612	1	0.000847
1102	1271	1	0.004974
1102	1449	1	0.002779
1104	1894	1	0.002331
1106	1694	1	0.00524
1107	1779	1	0.006277
1109	1357	1	0.007866
1109	1928	1	0.004139
1113	1396	1	0.006531
1114	1997	1	0.007016
1115	1981	1	0.008986
1117	1485	1	0.007525
1118	1428	1	0.008931
1119	1571	1	0.008503
1121	1635	1	0.002786
1122	1482	1	0.010576
1123	1175	1	0.002608
1125	1963	1	0.009284
1127	1965	1	0.004648
1129	1532	1	0.007535
1129	1632	1	0.001313
1130	1302	1	0.009843
1130	1766	1	0.013132
1131	1531	1	0.003448
1134	1867	1	0.001247
1136	1545	1	0.006379
1137	1673	1	0.001136
1137	1739	1	0.00603
1138	1185	1	0.004021
1138	1769	0.5	0.004411
1139	1978	1	0.006398
1140	1527	1	0.005997
1141	1306	1	0.00501
1141	1313	1	0.007386
1142	1652	1	0.004705
1145	1242	1	0.002739
1145	1745	1	0.006787
1148	1173	1	0.005978
1149	1213	1	0.002791
1149	1249	1	0.009849
1150	1244	1	0.00703
1152	1477	1	0.003245
1155	1908	1	0.001281
1157	1887	1	0.008206
1158	1654	1	0.002589
1158	1945	1	0.001915
1160	1371	0.5	0.008165
1160	1496	1	0.004973
1161	1289	1	0.003172
1161	1896	1	0.000476
1163	1166	1	0.001557
1163	1820	1	0.004207
1164	1944	1	0.00773
1165	1172	1	0.003846
1165	1797	1	0.003371
1166	1820	0.5	0.003897
1168	1378	1	0.006158
1170	1176	1	0.001013
1170	1560	1	0.004962
1171	1263	1	0.012651
1172	1592	1	0.013486
1173	1662	1	0.004252
1174	1735	0.5	0.006044
1176	1950	1	0.00333
1179	1270	0.5	0.009318
1179	1380	1	0.00412
1180	1681	1	0.001558
1181	1848	1	0.00471
1183	1425	1	0.006232
1183	1970	1	0.006649
1184	1580	1	0.009545
1184	1761	1	0.010716
1186	1977	1	0.007842
1187	1804	1	0.004345
1188	1793	1	0.007376
1189	1455	1	0.003024
1190	1314	1	0.001118
1192	1813	1	0.005693
1193	1511	0.5	0.009968
1194	1378	1	0.009093
1195	1228	1	0.003403
1195	1659	1	0.009394
1196	1544	1	0.005559
1198	1960	1	0.0019
1199	1753	1	0.006795
1200	1385	1	0.009116
1201	1475	0.5	0.009313
1201	1705	1	0.002784
1203	1352	1	0.009276
1203	1441	1	0.011794
1206	1504	1	0.005223
1208	1722	1	0.005923
1210	1312	0.5	0.008393
1210	1335	1	0.005136
1210	1493	0.5	0.010517
1212	1413	1	0.00816
1213	1269	1	0.009342
1214	1282	1	0.003151
1216	1458	1	0.008619
1216	1953	1	0.000962
1217	1859	1	0.010478
1220	1897	0.5	0.011022
1221	1260	1	0.006406
1221	1504	1	0.004987
1222	1459	1	0.013151
1222	1772	1	0.003926
1224	1607	1	0.008044
1225	1461	1	0.003172
1226	1254	0.5	0.009505
1226	1428	1	0.001101
1226	1547	0.5	0.011775
1227	1371	1	0.006406
1228	1242	1	0.010896
1230	1320	1	0.000701
1230	1686	1	0.004133
1231	1897	1	0.00441
1232	1921	1	0.01092
1233	1431	1	0.009033
1234	1469	1	0.000731
1235	1251	1	0.003334
1237	1585	1	0.012538
1238	1973	1	0.003702
1239	1372	1	0.008678
1239	1814	1	0.005587
1240	1540	1	0.004907
1241	1360	1	0.006947
1241	1998	1	0.005687
1244	1290	1	0.009824
1248	1972	1	0.012785
1248	1993	1	0.004778
1249	1588	1	0.004826
1252	1321	1	0.00713
1253	1958	1	0.003405
1254	1547	0.5	0.008805
1254	1649	1	0.003678
1255	1614	1	0.009428
1256	1454	1	0.010201
1257	1445	1	0.000442
1259	1265	1	0.000603
1259	1460	1	0.003059
1261	1362	1	0.002697
1261	1661	1	0.005945
1262	1638	1	0.007487
1265	1460	1	0.00254
1267	1796	1	0.007397
1268	1384	1	0.015406
1268	1879	1	0.007104
1272	1345	1	0.004581
1275	1833	1	0.004037
1276	1296	1	0.004579
1276	1666	1	0.002438
1277	1474	1	0.006999
1278	1930	1	0.0089
1279	1759	1	0.005545
1281	1366	0.5	0.005557
1281	1534	0.5	0.00709
1283	1424	0.5	0.007817
1283	1553	1	0.008991
1284	1355	0.5	0.0072
1284	1659	1	0.007548
1291	1383	1	0.001962
1292	1341	0.5	0.004089
1292	1688	1	0.004793
1292	1918	0.5	0.002569
1297	1956	1	0.00332
1302	1664	1	0.011912
1303	1645	1	0.006667
1303	1821	1	0.006828
1305	1699	1	0.007918
1306	1313	1	0.008555
1307	1497	1	0.002999
1308	1486	1	0.006737
1310	1494	0.5	0.000728
1312	1335	1	0.009971
1312	1493	0.5	0.009092
1316	1921	0.5	0.009448
1317	1821	1	0.01106
1317	1895	1	0.003644
1322	1442	0.5	0.025211
1323	1489	1	0.005407
1323	1965	1	0.005654
1325	1374	1	0.007022
1325	1983	1	0.001956
1329	1558	1	0.005375
1331	1550	1	0.005434
1334	1509	1	0.002124
1334	1527	1	0.010588
1336	1759	1	0.00365
1337	1595	1	0.004974
1338	1405	1	0.00644
1339	1770	1	0.007775
1341	1918	0.5	0.004682
1341	1932	1	0.007
1347	1613	1	0.012952
1350	1867	1	0.001673
1352	1441	1	0.004651
1353	1603	1	0.004171
1353	1998	1	0.004817
1354	1438	1	0.004752
1355	1386	1	0.003437
1359	1712	1	0.007087
1361	1808	1	0.007629
1361	1891	1	0.000361
1362	1661	1	0.004521
1364	1991	1	0.00476
1365	1370	1	0.006034
1366	1534	0.5	0.003202
1367	1729	0.5	0.008211
1370	1875	1	0.00911
1375	1633	1	0.006452
1375	1764	1	0.005707
1376	1670	1	0.009575
1377	1944	1	0.015386
1381	1676	1	0.000984
1382	1413	1	0.007092
1382	1856	1	0.007123
1383	1710	0.5	0.005723
1385	1754	1	0.012737
1387	1959	1	0.010034
1390	1815	1	0.008292
1391	1752	1	0.004794
1393	1608	1	0.002868
1393	1874	1	0.001999
1394	1579	0.5	0.006062
1394	1902	1	0.005634
1395	1763	1	0.001777
1397	1512	1	0.00653
1397	1861	1	0.006395
1398	1994	1	0.004168
1399	1722	1	0.008631
1401	1828	1	0.005314
1403	1421	0.5	0.007789
1406	1542	0.5	0.010519
1408	1931	1	0.003207
1410	1570	1	0.014463
1411	1535	0.5	0.003783
1414	1824	1	0.003497
1414	1964	1	0.010311
1415	1592	1	0.016659
1416	1641	0.5	0.012861
1417	1624	1	0.010499
1418	1781	0.5	0.003459
1420	1878	1	0.008716
1420	1943	1	0.003
1422	1667	1	0.002654
1422	1765	1	0.000635
1425	1970	1	0.003998
1427	1817	1	0.005829
1430	1865	1	0.002121
1433	1819	1	0.012268
1435	1685	1	0.003856
1436	1596	1	0.003629
1437	1775	0.5	0.011337
1440	1702	1	0.001261
1442	1642	1	0.00823
1443	1631	1	0.001869
1446	1714	1	0.006404
1447	1785	0.5	0.004369
1447	1846	1	0.002618
1448	1651	1	0.007392
1449	1766	1	0.004593
1451	1869	1	0.003046
1451	1950	0.5	0.005059
1452	1710	1	0.006218
1455	1586	0.5	0.00967
1462	1901	1	0.01458
1463	1995	1	0.001312
1464	1696	0.5	0.005197
1464	1908	0.5	0.007703
1465	1578	1	0.005609
1466	1772	1	0.00989
1468	1471	1	0.010231
1469	1626	1	0.005511
1473	1951	1	0.001607
1476	1623	1	0.004546
1478	1787	1	0.002747
1481	1704	1	0.013049
1482	1853	1	0.007989
1483	1648	1	0.004931
1483	1800	1	0.003821
1485	1816	1	0.005033
1488	1668	1	0.006298
1489	1758	1	0.008503
1490	1751	1	0.004453
1491	1604	0.5	0.00396
1492	1583	1	0.005113
1492	1971	1	0.008165
1494	1798	1	0.001134
1495	1574	1	0.010798
1495	1634	1	0.007458
1498	1695	1	0.012371
1498	1974	0.5	0.00539
1500	1738	1	0.007754
1505	1619	1	0.004815
1505	1809	1	0.00794
1507	1757	1	0.00085
1509	1904	0.5	0.013152
1510	1555	1	0.001249
1513	1656	1	0.003713
1513	1729	1	0.00651
1515	1603	1	0.006189
1520	1934	1	0.007744
1521	1599	1	0.003079
1521	1622	1	0.007673
1522	1582	0.5	0.007711
1523	1910	1	0.007482
1524	1876	1	0.005655
1526	1657	1	0.003124
1526	1747	0.5	0.008461
1529	1894	0.5	0.00942
1534	1627	1	0.004883
1535	1625	1	0.01111
1537	1836	0.5	0.005998
1537	1850	1	0.007749
1539	1662	1	0.007964
1540	1790	1	0.004311
1542	1870	1	0.003878
1544	1728	1	0.006259
1545	1945	1	0.004256
1546	1982	1	0.002588
1546	1989	1	0.006134
1547	1649	1	0.007695
1548	1552	1	0.009172
1549	1557	1	0.006945
1550	1969	1	0.008374
1551	1871	1	0.008045
1554	1838	1	0.003785
1556	1771	1	0.001217
1557	1822	1	0.011514
1563	1890	1	0.009322
1564	1947	1	0.003554
1565	1696	1	0.002199
1565	1908	0.5	0.004885
1566	1812	1	0.007369
1567	1922	1	0.006394
1567	1959	1	0.008726
1568	1681	1	0.003488
1572	1927	1	0.00995
1575	1736	1	0.004139
1576	1665	1	0.002627
1580	1761	1	0.004166
1583	1702	0.5	0.005134
1584	1693	1	0.012704
1587	1916	1	0.008292
1589	1682	1	0.008224
1590	1767	1	0.005253
1600	1888	1	0.008404
1606	1804	1	0.008632
1606	1940	1	0.007744
1608	1874	1	0.002853
1609	1742	1	0.004772
1616	1889	1	0.00548
1619	1809	1	0.009861
1622	1773	1	0.004509
1625	1629	1	0.012557
1631	1780	1	0.005114
1632	1762	1	0.004225
1633	1764	1	0.001664
1634	1810	1	0.010731
1637	1753	1	0.005178
1637	1795	1	0.003691
1639	1851	1	0.008367
1644	1711	1	0.001874
1645	1895	1	0.004678
1647	1913	0.5	0.011042
1647	1968	1	0.004105
1650	1708	0.5	0.002684
1653	1834	1	0.003127
1657	1786	1	0.014619
1658	1788	1	0.00405
1667	1765	0.5	0.003233
1672	1726	1	0.002367
1674	1727	1	0.006342
1684	1730	1	0.004128
1685	1720	1	0.007141
1687	1909	1	0.003344
1691	1788	1	0.007465
1695	1974	1	0.015472
1711	1966	1	0.002978
1712	1884	1	0.003106
1715	1719	1	0.00825
1727	1979	1	0.000293
1728	1844	1	0.00263
1732	1857	1	0.005957
1732	1918	1	0.003739
1733	1896	1	0.004706
1735	1988	1	0.008084
1741	1899	1	0.008785
1750	1893	1	0.002919
1755	1940	1	0.009305
1768	1852	1	0.004171
1770	1898	1	0.008529
1773	1778	1	0.008956
1774	1941	1	0.008408
1774	1955	1	0.010115
1782	1962	1	0.006137
1783	1797	1	0.00444
1785	1846	1	0.001782
1786	1991	1	0.004353
1794	1848	1	0.004085
1796	1926	1	0.000774
1799	1825	0.5	0.009995
1799	1925	1	0.005385
1800	1986	1	0.001559
1802	1989	1	0.002877
1825	1862	1	0.006128
1831	1954	1	0.004653
1832	1914	1	0.008341
1837	1929	1	0.005978
1839	1978	1	0.005848
1870	1956	1	0.002538
1884	1954	0.5	0.006308
1903	1951	1	0.008824
1906	1980	1	0.003172
1913	1968	1	0.007382
1923	1926	1	0.006011
1929	1942	1	0.006837
1962	1990	1	0.007005
1976	1977	1	0.013983
